Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
DRR898354_1	(0.0, 0.015846754763507498)	(1.0, 0.007923377381753749)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.00011238833165608154)	(22.0, 0.00022477666331216308)	(23.0, 0.00022477666331216308)	(24.0, 0.0004776504095383465)	(25.0, 0.0006836956842411628)	(26.0, 0.000992763596295387)	(27.0, 0.0013673913684823257)	(28.0, 0.0016108994204038357)	(29.0, 0.0022945951046449984)	(30.0, 0.0032217988408076706)	(31.0, 0.005385274225187242)	(32.0, 0.00960920235659497)	(33.0, 0.014086004234228879)	(34.0, 0.020145608449352634)	(35.0, 0.027778649307661538)	(36.0, 0.0412371520234772)	(37.0, 0.06042745965375299)	(38.0, 0.08344833625464088)	(39.0, 0.11048709571223375)	(40.0, 0.14881151680695634)	(41.0, 0.2021304144834601)	(42.0, 0.26838333599472225)	(43.0, 0.353620519861562)	(44.0, 0.46722639177725883)	(45.0, 0.6081051655081329)	(46.0, 0.7830469694251061)	(47.0, 1.000874287563204)	(48.0, 1.2449161840601515)	(49.0, 1.5416775737981139)	(50.0, 1.8755083815939488)	(51.0, 2.2803217865246284)	(52.0, 2.7734255916654353)	(53.0, 3.2630078957476534)	(54.0, 3.743149579970876)	(55.0, 4.287258956295802)	(56.0, 4.851654426484664)	(57.0, 5.315659019421644)	(58.0, 5.691663548671818)	(59.0, 5.9918340511369435)	(60.0, 6.140345865726298)	(61.0, 6.158131319210889)	(62.0, 6.014330448856672)	(63.0, 5.701956446712497)	(64.0, 5.284134092391995)	(65.0, 4.721499372732456)	(66.0, 4.091253705887473)	(67.0, 3.4895172125062537)	(68.0, 2.8970808535700945)	(69.0, 2.3141694057417332)	(70.0, 1.8092929228598256)	(71.0, 1.3488566594534017)	(72.0, 0.966745697516995)	(73.0, 0.683105645499965)	(74.0, 0.4625716417078243)	(75.0, 0.2959934028049002)	(76.0, 0.19539648027840228)	(77.0, 0.12665228408209925)	(78.0, 0.0777820912003131)	(79.0, 0.04863605052416929)	(80.0, 0.030091975800915834)	(81.0, 0.017729259318746863)	(82.0, 0.009777784854079095)	(83.0, 0.006209455323998505)	(84.0, 0.004158368271275017)	(85.0, 0.002303960798949672)	(86.0, 0.0012924658140449378)	(87.0, 0.0006462329070224689)	(88.0, 0.0001685824974841223)	(89.0, 8.429124874206115e-05)	(90.0, 8.429124874206115e-05)	(91.0, 8.429124874206115e-05)	(92.0, 0.0)	(93.0, 2.8097082914020385e-05)	(94.0, 2.8097082914020385e-05)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
DRR898354_2	(0.0, 0.015191583234811125)	(1.0, 0.007595791617405563)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 3.9254737040855614e-05)	(12.0, 6.869578982149733e-05)	(13.0, 2.9441052780641712e-05)	(14.0, 0.0)	(15.0, 2.9441052780641712e-05)	(16.0, 0.00015701894816342246)	(17.0, 0.00014720526390320858)	(18.0, 5.8882105561283425e-05)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 8.832315834192514e-05)	(22.0, 0.00029441052780641717)	(23.0, 0.0002355284222451337)	(24.0, 0.0003532926333677006)	(25.0, 0.0006771442139547595)	(26.0, 0.0009617410575009625)	(27.0, 0.00103043684732246)	(28.0, 0.0014426115862514442)	(29.0, 0.004053051599468342)	(30.0, 0.004965724235668235)	(31.0, 0.0058882105561283435)	(32.0, 0.009990330576897752)	(33.0, 0.014151332703228445)	(34.0, 0.01871469588422792)	(35.0, 0.028253596985155876)	(36.0, 0.04147262968366389)	(37.0, 0.05758669923893499)	(38.0, 0.07913754987436505)	(39.0, 0.1111497879311834)	(40.0, 0.15082651339522696)	(41.0, 0.20266239365767513)	(42.0, 0.2781885077242824)	(43.0, 0.364156381843762)	(44.0, 0.4793395940058996)	(45.0, 0.6264663484350066)	(46.0, 0.8029065777493738)	(47.0, 1.0176398030471079)	(48.0, 1.25792786215851)	(49.0, 1.5665584184580372)	(50.0, 1.9172602391811073)	(51.0, 2.3284437959996462)	(52.0, 2.8046135699892942)	(53.0, 3.305278299892403)	(54.0, 3.8228520077758974)	(55.0, 4.36009233891737)	(56.0, 4.881483569978927)	(57.0, 5.329056268034844)	(58.0, 5.686127169842975)	(59.0, 5.952882735404416)	(60.0, 6.1140332446414805)	(61.0, 6.144750076375936)	(62.0, 5.978633842903123)	(63.0, 5.642161864357108)	(64.0, 5.213608086397575)	(65.0, 4.661244867810953)	(66.0, 4.031559630938048)	(67.0, 3.4251622668152635)	(68.0, 2.858274795524176)	(69.0, 2.311210966438706)	(70.0, 1.7943732848746137)	(71.0, 1.3451715152317993)	(72.0, 0.9691896438544527)	(73.0, 0.6827772687201188)	(74.0, 0.46987920237904385)	(75.0, 0.30361576364249826)	(76.0, 0.18942373359064857)	(77.0, 0.12245515219894915)	(78.0, 0.07722388144362322)	(79.0, 0.0491273034066308)	(80.0, 0.030814968577071666)	(81.0, 0.018008110617492516)	(82.0, 0.00982349794447412)	(83.0, 0.006378894769139039)	(84.0, 0.004514294759698396)	(85.0, 0.0025711852761760427)	(86.0, 0.001442611586251444)	(87.0, 0.0010696915843633158)	(88.0, 0.00048087052875048144)	(89.0, 0.0006378894769139038)	(90.0, 0.0004416157917096258)	(91.0, 0.00012757789538278075)	(92.0, 0.0001766463166838503)	(93.0, 0.0001766463166838503)	(94.0, 9.813684260213905e-05)	(95.0, 0.00013739157964299465)	(96.0, 8.832315834192514e-05)	(97.0, 0.00015701894816342246)	(98.0, 0.00011776421112256685)	(99.0, 0.00015701894816342246)	(100.0, 0.00017664631668385026)
DRR898355_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 8.856803641563386e-06)	(13.0, 2.6570410924690157e-05)	(14.0, 2.6570410924690157e-05)	(15.0, 2.6570410924690157e-05)	(16.0, 4.4284018207816926e-05)	(17.0, 0.00010628164369876063)	(18.0, 0.00022142009103908464)	(19.0, 0.000460553789361296)	(20.0, 0.0007793987204575779)	(21.0, 0.0013639477608007613)	(22.0, 0.0022142009103908464)	(23.0, 0.0036224326893994243)	(24.0, 0.006943734054985694)	(25.0, 0.011062147748312668)	(26.0, 0.015738540071058134)	(27.0, 0.022150865907550027)	(28.0, 0.031583361785815035)	(29.0, 0.04437258624423256)	(30.0, 0.06078424339204952)	(31.0, 0.0832362406234127)	(32.0, 0.10716732406291696)	(33.0, 0.1344639928862153)	(34.0, 0.1656753689190847)	(35.0, 0.20243110403157272)	(36.0, 0.24715796242146784)	(37.0, 0.2963132226321446)	(38.0, 0.35147339571180136)	(39.0, 0.4148969665890368)	(40.0, 0.48416602786970403)	(41.0, 0.5596702789140319)	(42.0, 0.6478486159694369)	(43.0, 0.7608614304357857)	(44.0, 0.9020654508932308)	(45.0, 1.0500714965473965)	(46.0, 1.2332833366767766)	(47.0, 1.4611954647851273)	(48.0, 1.6960778973593882)	(49.0, 1.974128390882629)	(50.0, 2.3165501332727527)	(51.0, 2.6849843079581484)	(52.0, 3.0889696924607786)	(53.0, 3.482610330310063)	(54.0, 3.8957536497780705)	(55.0, 4.35298613777378)	(56.0, 4.757325794422074)	(57.0, 5.082866469071377)	(58.0, 5.324240938714905)	(59.0, 5.483813969924952)	(60.0, 5.561257860966782)	(61.0, 5.531135871781824)	(62.0, 5.342379672572826)	(63.0, 5.0383610307725215)	(64.0, 4.626023680435896)	(65.0, 4.11691689351155)	(66.0, 3.6079518154454684)	(67.0, 3.0977556416732095)	(68.0, 2.5625655680244592)	(69.0, 2.048126985307891)	(70.0, 1.5744296993425153)	(71.0, 1.1508087811665384)	(72.0, 0.8160393171227256)	(73.0, 0.5592894363574447)	(74.0, 0.3684518882926784)	(75.0, 0.23513042307622475)	(76.0, 0.14239083214541454)	(77.0, 0.08184572245168724)	(78.0, 0.04699420012213532)	(79.0, 0.025578448916835056)	(80.0, 0.012080680167092458)	(81.0, 0.005916344832564341)	(82.0, 0.002577329859694945)	(83.0, 0.0008856803641563386)	(84.0, 0.00038969936022878893)	(85.0, 0.0002922745201715917)	(86.0, 0.00013285205462345076)	(87.0, 2.6570410924690157e-05)	(88.0, 5.3140821849380315e-05)	(89.0, 4.4284018207816926e-05)	(90.0, 3.542721456625354e-05)	(91.0, 2.6570410924690157e-05)	(92.0, 2.6570410924690157e-05)	(93.0, 1.771360728312677e-05)	(94.0, 0.0)	(95.0, 2.6570410924690157e-05)	(96.0, 6.19976254909437e-05)	(97.0, 5.3140821849380315e-05)	(98.0, 4.4284018207816926e-05)	(99.0, 3.542721456625354e-05)	(100.0, 1.771360728312677e-05)
DRR898355_2	(0.0, 1.7770786355519153e-05)	(1.0, 8.885393177759577e-06)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 8.885393177759577e-06)	(13.0, 8.885393177759577e-06)	(14.0, 0.0)	(15.0, 4.442696588879788e-05)	(16.0, 7.996853859983619e-05)	(17.0, 0.00012439550448863407)	(18.0, 0.00027544718851054686)	(19.0, 0.0004798112315990171)	(20.0, 0.0008618831382426789)	(21.0, 0.0012706112244196194)	(22.0, 0.0020969527899512602)	(23.0, 0.003962885357280771)	(24.0, 0.0069394920718302295)	(25.0, 0.011435501019776575)	(26.0, 0.01614475940398915)	(27.0, 0.02219571215804342)	(28.0, 0.032653819928266443)	(29.0, 0.046266242276594115)	(30.0, 0.06239323089422775)	(31.0, 0.08441123518871597)	(32.0, 0.10857950463222202)	(33.0, 0.13261449317806168)	(34.0, 0.16407767042050833)	(35.0, 0.2048616251064248)	(36.0, 0.24872881122502385)	(37.0, 0.2973496826937242)	(38.0, 0.34845846425219734)	(39.0, 0.4100520097604267)	(40.0, 0.48213920461159016)	(41.0, 0.5583403365040562)	(42.0, 0.6450795447053453)	(43.0, 0.7602431256822871)	(44.0, 0.9088335557939605)	(45.0, 1.0665670554855484)	(46.0, 1.2467628291305126)	(47.0, 1.4547343418491534)	(48.0, 1.6812407847366004)	(49.0, 1.9723084944536486)	(50.0, 2.3171594890756757)	(51.0, 2.6802699666779985)	(52.0, 3.087754097810053)	(53.0, 3.4904845435920056)	(54.0, 3.909608539786925)	(55.0, 4.36138635591011)	(56.0, 4.752148177081621)	(57.0, 5.083209041491765)	(58.0, 5.340076872867617)	(59.0, 5.489084916458645)	(60.0, 5.547879563115879)	(61.0, 5.514061756681327)	(62.0, 5.319391677549793)	(63.0, 4.990676556938577)	(64.0, 4.567189832693377)	(65.0, 4.06846159901891)	(66.0, 3.5638334642744107)	(67.0, 3.0483207228871554)	(68.0, 2.5194354647673727)	(69.0, 2.005255532356781)	(70.0, 1.5293716445423338)	(71.0, 1.1164141112127797)	(72.0, 0.7898314849642265)	(73.0, 0.5409605074483586)	(74.0, 0.3572905450708903)	(75.0, 0.22616879794669226)	(76.0, 0.13651518078309813)	(77.0, 0.08035061050647985)	(78.0, 0.04770567597139117)	(79.0, 0.02808672783489802)	(80.0, 0.015842656035945327)	(81.0, 0.009525141486558265)	(82.0, 0.005775505565543725)	(83.0, 0.004016197716347329)	(84.0, 0.0035452718779260713)	(85.0, 0.0034119909802596774)	(86.0, 0.0033497932280153603)	(87.0, 0.003314251655304322)	(88.0, 0.0031365437917491306)	(89.0, 0.0031276583985713705)	(90.0, 0.00336756401437088)	(91.0, 0.0031987415439934477)	(92.0, 0.003278710082593284)	(93.0, 0.0036696673824147047)	(94.0, 0.004149478614013722)	(95.0, 0.004718143777390335)	(96.0, 0.006237546010787223)	(97.0, 0.010395910017978705)	(98.0, 0.019130251511716368)	(99.0, 0.04273874118502356)	(100.0, 0.3530344417387435)
DRR898359_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 2.8711788198880814e-05)	(16.0, 0.00014355894099440407)	(17.0, 0.00011484715279552326)	(18.0, 0.00043067682298321224)	(19.0, 0.0010623361633585902)	(20.0, 0.0016652837155350872)	(21.0, 0.002497925573302631)	(22.0, 0.003789956042252268)	(23.0, 0.006747270226736992)	(24.0, 0.010422379116193736)	(25.0, 0.015877618873981092)	(26.0, 0.022136788701337107)	(27.0, 0.029171176810062906)	(28.0, 0.04166080467657606)	(29.0, 0.05748099997415939)	(30.0, 0.07554071475125541)	(31.0, 0.09940021074452537)	(32.0, 0.12627444449867783)	(33.0, 0.15510107985035415)	(34.0, 0.18493262778899133)	(35.0, 0.21927192647485277)	(36.0, 0.2661008530272274)	(37.0, 0.31795434251440613)	(38.0, 0.37483239493638904)	(39.0, 0.4365627395639828)	(40.0, 0.4996712500251228)	(41.0, 0.5793177504888182)	(42.0, 0.6739518043923294)	(43.0, 0.7851238482983959)	(44.0, 0.9214761304548809)	(45.0, 1.0738208786381425)	(46.0, 1.2421868046363795)	(47.0, 1.4402120078440606)	(48.0, 1.6912965956432733)	(49.0, 1.981170809299174)	(50.0, 2.2985222042614035)	(51.0, 2.659716499803324)	(52.0, 3.0739414681485777)	(53.0, 3.477772769165836)	(54.0, 3.8905908598893446)	(55.0, 4.353597156384497)	(56.0, 4.782493848499379)	(57.0, 5.126260088604578)	(58.0, 5.361668040047203)	(59.0, 5.53155569081998)	(60.0, 5.58079640758106)	(61.0, 5.519640298717444)	(62.0, 5.337033325772563)	(63.0, 5.028668720516583)	(64.0, 4.617487201720411)	(65.0, 4.091027853305731)	(66.0, 3.5658892471482018)	(67.0, 3.044741579550316)	(68.0, 2.511161707662315)	(69.0, 2.0036234276706986)	(70.0, 1.5274097086040617)	(71.0, 1.1046860509519394)	(72.0, 0.7812764686797459)	(73.0, 0.5408152425141189)	(74.0, 0.35246591192946086)	(75.0, 0.21519485255061171)	(76.0, 0.1261883091340812)	(77.0, 0.07045872824005352)	(78.0, 0.042177616864155915)	(79.0, 0.02437630818084981)	(80.0, 0.010910479515574709)	(81.0, 0.005455239757787354)	(82.0, 0.002497925573302631)	(83.0, 0.0006029475521764971)	(84.0, 0.0002009825173921657)	(85.0, 0.000315829670187689)	(86.0, 0.0002009825173921657)	(87.0, 0.0)	(88.0, 8.613536459664244e-05)	(89.0, 8.613536459664244e-05)	(90.0, 2.8711788198880814e-05)	(91.0, 2.8711788198880814e-05)	(92.0, 0.0)	(93.0, 2.8711788198880814e-05)	(94.0, 5.742357639776163e-05)	(95.0, 5.742357639776163e-05)	(96.0, 5.742357639776163e-05)	(97.0, 2.8711788198880814e-05)	(98.0, 0.0002009825173921657)	(99.0, 0.00034454145838656977)	(100.0, 0.00014355894099440407)
DRR898359_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.00011508320803649058)	(16.0, 0.0002013956140638585)	(17.0, 0.0002877080200912265)	(18.0, 0.0004315620301368397)	(19.0, 0.0006617284462098208)	(20.0, 0.001380998496437887)	(21.0, 0.002100268546665953)	(22.0, 0.0035963502511403306)	(23.0, 0.00641588884803435)	(24.0, 0.00955190626702872)	(25.0, 0.014615567420634305)	(26.0, 0.02183703872492409)	(27.0, 0.028972197623186504)	(28.0, 0.041717662913227836)	(29.0, 0.05339860852893163)	(30.0, 0.06850327958372102)	(31.0, 0.09327494011357562)	(32.0, 0.1174999554052569)	(33.0, 0.14212776192506588)	(34.0, 0.17268235365875412)	(35.0, 0.2076388780998381)	(36.0, 0.25206099640192353)	(37.0, 0.3052294385147821)	(38.0, 0.3573621317553124)	(39.0, 0.4133213416630559)	(40.0, 0.47888999944184646)	(41.0, 0.5507306920586257)	(42.0, 0.6396036994648056)	(43.0, 0.7510905572501558)	(44.0, 0.8787466057646329)	(45.0, 1.0237514478906111)	(46.0, 1.2037703560616915)	(47.0, 1.410805047319338)	(48.0, 1.648682038330764)	(49.0, 1.939583617445003)	(50.0, 2.2668227194967643)	(51.0, 2.630658281704129)	(52.0, 3.0341400090800654)	(53.0, 3.452870261520836)	(54.0, 3.8793110889000517)	(55.0, 4.323100709890769)	(56.0, 4.7334874297488945)	(57.0, 5.073558309496724)	(58.0, 5.368085009664112)	(59.0, 5.546751690140764)	(60.0, 5.5910011836307945)	(61.0, 5.56720773036925)	(62.0, 5.401228973578622)	(63.0, 5.089698729423842)	(64.0, 4.649908249912393)	(65.0, 4.127545568634762)	(66.0, 3.598191582468915)	(67.0, 3.058710273995856)	(68.0, 2.5289534966018805)	(69.0, 2.0176963448997713)	(70.0, 1.5382884710217604)	(71.0, 1.127872980361626)	(72.0, 0.8059277058795435)	(73.0, 0.5495223183742426)	(74.0, 0.35362192749412646)	(75.0, 0.22147763386622613)	(76.0, 0.13369791693639294)	(77.0, 0.07796887344472236)	(78.0, 0.04870896780144464)	(79.0, 0.027792594740812478)	(80.0, 0.013896297370406239)	(81.0, 0.008631240602736793)	(82.0, 0.005006119549587341)	(83.0, 0.0030497050129670005)	(84.0, 0.002992163408948755)	(85.0, 0.0027907677948848966)	(86.0, 0.002531830576802793)	(87.0, 0.00238797656675718)	(88.0, 0.0025030597747936704)	(89.0, 0.0025030597747936704)	(90.0, 0.002157810150684198)	(91.0, 0.0022441225567115665)	(92.0, 0.0022728933587206892)	(93.0, 0.002618142982830161)	(94.0, 0.003107246616985246)	(95.0, 0.002992163408948755)	(96.0, 0.003941599875249802)	(97.0, 0.006761138472143822)	(98.0, 0.011450779199630813)	(99.0, 0.026699304264465814)	(100.0, 0.2250164425133482)
DRR898360_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 1.482111873064825e-05)	(15.0, 1.482111873064825e-05)	(16.0, 2.96422374612965e-05)	(17.0, 0.000296422374612965)	(18.0, 0.0005780236304952817)	(19.0, 0.001007836073684081)	(20.0, 0.0018674609600616795)	(21.0, 0.0032458250020119665)	(22.0, 0.0054986350490705)	(23.0, 0.009114988019348675)	(24.0, 0.014939687680493436)	(25.0, 0.022394710402009507)	(26.0, 0.03099095926578549)	(27.0, 0.042329115094731404)	(28.0, 0.05878055688575096)	(29.0, 0.08172364868079446)	(30.0, 0.10908343385757112)	(31.0, 0.14186774848976505)	(32.0, 0.1748743799029187)	(33.0, 0.20699174419223348)	(34.0, 0.24989888291746015)	(35.0, 0.3016986928810758)	(36.0, 0.35595880855397904)	(37.0, 0.41762948359220636)	(38.0, 0.4849766471042721)	(39.0, 0.5536873535395573)	(40.0, 0.6291120267598262)	(41.0, 0.7075009237262249)	(42.0, 0.7992732909063988)	(43.0, 0.9302919804853294)	(44.0, 1.0867881731622442)	(45.0, 1.2471082144716663)	(46.0, 1.4247541435772164)	(47.0, 1.6381189688236284)	(48.0, 1.8885069486592)	(49.0, 2.165054203054366)	(50.0, 2.4918746921838903)	(51.0, 2.849700961697931)	(52.0, 3.2240972419528364)	(53.0, 3.6019764851094442)	(54.0, 3.9798260860285906)	(55.0, 4.399323030580859)	(56.0, 4.761921700326168)	(57.0, 5.017615640667312)	(58.0, 5.211890864988649)	(59.0, 5.32257497966913)	(60.0, 5.32920001974173)	(61.0, 5.262164099723008)	(62.0, 5.075091939104766)	(63.0, 4.7475600362761705)	(64.0, 4.321512157244955)	(65.0, 3.8306367048858854)	(66.0, 3.333595667134866)	(67.0, 2.8306854663665093)	(68.0, 2.3272565264425804)	(69.0, 1.8555892439584305)	(70.0, 1.410096057152605)	(71.0, 1.0209231215232435)	(72.0, 0.7243673568417026)	(73.0, 0.49444734197315626)	(74.0, 0.32476035362596445)	(75.0, 0.20149310914316299)	(76.0, 0.11738326034673414)	(77.0, 0.06854767412924816)	(78.0, 0.03853490869968545)	(79.0, 0.02052724944194783)	(80.0, 0.009707832768574605)	(81.0, 0.0046982946376154956)	(82.0, 0.0019860299099068654)	(83.0, 0.0008003404114550056)	(84.0, 0.00042981244318879926)	(85.0, 0.00025195901842102025)	(86.0, 0.0001482111873064825)	(87.0, 1.482111873064825e-05)	(88.0, 5.9284474922593e-05)	(89.0, 8.89267123838895e-05)	(90.0, 2.96422374612965e-05)	(91.0, 2.96422374612965e-05)	(92.0, 5.9284474922593e-05)	(93.0, 8.89267123838895e-05)	(94.0, 8.89267123838895e-05)	(95.0, 4.446335619194475e-05)	(96.0, 8.89267123838895e-05)	(97.0, 8.89267123838895e-05)	(98.0, 2.96422374612965e-05)	(99.0, 4.446335619194475e-05)	(100.0, 4.446335619194475e-05)
DRR898360_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 5.948916947616663e-05)	(16.0, 0.00011897833895233325)	(17.0, 0.00016359521605945824)	(18.0, 0.0005800194023926246)	(19.0, 0.0011897833895233327)	(20.0, 0.0017995473766540405)	(21.0, 0.0026770126264274987)	(22.0, 0.004788878142831414)	(23.0, 0.009086970637484452)	(24.0, 0.015586162402755658)	(25.0, 0.02315615921859786)	(26.0, 0.0315590044071064)	(27.0, 0.04124086673935252)	(28.0, 0.056886518311584346)	(29.0, 0.07959650875911095)	(30.0, 0.10376398385880364)	(31.0, 0.13675072833333804)	(32.0, 0.17042159825684836)	(33.0, 0.20340834273138275)	(34.0, 0.24418816840729496)	(35.0, 0.288834790099158)	(36.0, 0.34236017033533894)	(37.0, 0.4064894950306466)	(38.0, 0.4682838698240147)	(39.0, 0.535848694056571)	(40.0, 0.6133928264687541)	(41.0, 0.6870701628649865)	(42.0, 0.7818066652557819)	(43.0, 0.9098422302608615)	(44.0, 1.0622683547511695)	(45.0, 1.2202120997103918)	(46.0, 1.3896669989632526)	(47.0, 1.6063860433649275)	(48.0, 1.8569841697832796)	(49.0, 2.146101533437449)	(50.0, 2.466510200236083)	(51.0, 2.806847738809232)	(52.0, 3.203610754630525)	(53.0, 3.586557410840979)	(54.0, 3.962038176282174)	(55.0, 4.368096374834119)	(56.0, 4.738356965653779)	(57.0, 5.036501810775958)	(58.0, 5.240267088524197)	(59.0, 5.331984515564077)	(60.0, 5.3408037849389185)	(61.0, 5.290580053608665)	(62.0, 5.101910152615003)	(63.0, 4.756947331115081)	(64.0, 4.309603648946677)	(65.0, 3.8151742891378877)	(66.0, 3.308148097692519)	(67.0, 2.798578744252045)	(68.0, 2.302736516668196)	(69.0, 1.8365645123605852)	(70.0, 1.4036915706672588)	(71.0, 1.0113456256795708)	(72.0, 0.7065826104531692)	(73.0, 0.48330488511674674)	(74.0, 0.31597672367265905)	(75.0, 0.20114775429128842)	(76.0, 0.1219974143032487)	(77.0, 0.07132751420192379)	(78.0, 0.04210345969675693)	(79.0, 0.02446492094707353)	(80.0, 0.014426123597970408)	(81.0, 0.009949563594888869)	(82.0, 0.006692531566068746)	(83.0, 0.005056579405474164)	(84.0, 0.00493760106652183)	(85.0, 0.004610410634402914)	(86.0, 0.0042683479099149555)	(87.0, 0.004030391232010289)	(88.0, 0.004312964787022081)	(89.0, 0.004521176880188664)	(90.0, 0.004387326248867289)	(91.0, 0.004327837079391122)	(92.0, 0.004327837079391122)	(93.0, 0.004446815418343455)	(94.0, 0.00511606857495033)	(95.0, 0.006439702595795038)	(96.0, 0.008551568112198954)	(97.0, 0.013132234161863782)	(98.0, 0.024033624468371317)	(99.0, 0.0533022958506453)	(100.0, 0.38279793328676326)
